Chr	Pos	S1S2	S1S3	S1S4	S1S5	S1S6	S1S7	S1S8	S1S9	S1S10	S1S11	S1S12	S2S3	S2S4	S2S5	S2S6	S2S7	S2S8	S2S9	S2S10	S2S11	S2S12	S3S4	S3S5	S3S6	S3S7	S3S8	S3S9	S3S10	S3S11	S3S12	S4S5	S4S6	S4S7	S4S8	S4S9	S4S10	S4S11	S4S12	S5S6	S5S7	S5S8	S5S9	S5S10	S5S11	S5S12	S6S7	S6S8	S6S9	S6S10	S6S11	S6S12	S7S8	S7S9	S7S10	S7S11	S7S12	S8S9	S8S10	S8S11	S8S12	S9S10	S9S11	S9S12	S10S11	S10S12	S11S12
5	3181923	-nan	-nan	0.0486673	0.50584	0.0648732	0.0690104	-nan	-nan	-nan	-nan	0.112087	-nan	0.0454085	0.504147	0.0616699	0.0666667	-nan	-nan	-nan	-nan	0.109045	0.0434783	0.501837	0.057298	0.0666667	-nan	-nan	-nan	-nan	0.105263	0.365945	0.00889661	0.00584679	0.0573409	0.126654	0.0823509	0.050743	0.0277398	0.343927	0.310986	0.507246	0.543478	0.523337	0.506918	0.236141	0.0110317	0.0581717	0.127424	0.097983	0.0669135	0.0199715	0.0801932	0.147826	0.101974	0.0710417	0.0135998	-nan	-nan	-nan	0.112719	-nan	-nan	0.177961	-nan	0.143525	0.114024
5	3181947	-nan	-nan	0.0499582	0.367475	0.11163	0.0564295	0.071099	0.124025	-nan	-nan	0.134854	-nan	0.0467037	0.365309	0.108586	0.0540541	0.067917	0.121024	-nan	-nan	0.13189	0.0447761	0.362351	0.104433	0.0547091	0.0635742	0.116929	-nan	-nan	0.128205	0.234938	0.0306426	0.00379766	0.0183474	0.0561757	0.0852295	0.052851	0.0445827	0.141206	0.216864	0.216668	0.15718	0.390431	0.368855	0.107914	0.0269114	0.0163425	0.0288944	0.143084	0.113568	0.0056139	0.0204627	0.0533462	0.094193	0.0621318	0.0382967	0.0336453	0.103988	0.0731257	0.0325264	0.15504	0.125936	0.0342866	-nan	0.165486	0.136741
5	3182000	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.145924	0.0344828	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.142998	0.0372257	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.139005	0.0454545	-nan	-nan	-nan	-nan	-nan	-nan	0.141266	0.0355034	-nan	-nan	-nan	-nan	-nan	0.135831	0.0392273	-nan	-nan	-nan	-nan	0.134744	0.0454545	-nan	-nan	-nan	0.143774	0.0360502	-nan	-nan	0.141849	0.0783699	-nan	-nan	0.0992274	0.147788	0.13936	0.0344828	0.0433973	-nan
5	3182018	-nan	-nan	0.0539408	0.242288	0.115033	0.038565	-nan	0.0989969	-nan	-nan	-nan	-nan	0.0523952	0.239693	0.112002	0.0378657	-nan	0.0959104	-nan	-nan	-nan	0.0539572	0.237362	0.107864	0.04139	-nan	0.091698	-nan	-nan	-nan	0.118012	0.0261293	0.00345641	0.0869991	0.026698	0.0874376	0.0583102	0.0556435	0.0478832	0.143885	0.261285	0.0786777	0.269116	0.243941	0.239036	0.0403777	0.132369	0.014058	0.146367	0.116964	0.108232	0.0748709	0.0368625	0.0726062	0.0430054	0.0430988	0.0965995	-nan	-nan	-nan	0.130898	0.100963	0.0920726	-nan	-nan	-nan
5	3182077	-nan	-nan	0.0883062	0.259401	0.160983	0.0336827	-nan	0.124025	-nan	-nan	-nan	-nan	0.0851831	0.256221	0.158109	0.03125	-nan	0.121024	-nan	-nan	-nan	0.0833333	0.256418	0.154187	0.0342773	-nan	0.116929	-nan	-nan	-nan	0.0854822	0.0239096	0.0271921	0.114762	0.0217964	0.120586	0.0902954	0.0833333	0.0307432	0.169872	0.283088	0.0711257	0.285005	0.264003	0.255898	0.0846496	0.174838	0.0191368	0.19069	0.162814	0.154536	0.0723354	0.0607895	0.0678968	0.0388042	0.0332031	0.116977	-nan	-nan	-nan	0.15504	0.125936	0.117293	-nan	-nan	-nan
5	3182086	0.038252	0.0187237	0.00925535	0.0292897	0.0159681	0.0735816	0.0828915	0.137931	0.0342834	0.0140272	0.0348536	0.0171147	0.0377155	0.110561	0.0214716	0.0153243	0.0356253	0.23744	0.0250048	0.0114402	0.0121692	0.0105017	0.0679422	0.00451283	0.0330551	0.0395925	0.180124	0.0275648	0.0100436	0.00476285	0.0373959	0.0116573	0.0673436	0.0671914	0.135714	0.03921	0.0193729	0.0228592	0.0573325	0.165398	0.156038	0.0843519	0.09271	0.0723174	0.0987358	0.0409865	0.0445125	0.171014	0.0296027	0.0115769	0.0116735	0.0266709	0.291592	0.0405249	0.0297917	0.0174744	0.243386	0.0590548	0.0468662	0.0263846	0.208602	0.193107	0.213675	0.0174024	0.0286675	0.0132689
5	3182161	0.222222	0.222222	0.0919169	0.222222	0.222222	0.0606828	0.243386	0.239506	0.064032	0.0727217	0.222222	-nan	0.0607228	-nan	-nan	0.0833333	-nan	-nan	0.116284	0.0740741	-nan	0.0588235	-nan	-nan	0.0833333	-nan	-nan	0.113514	0.0740741	-nan	0.0588235	0.0588235	0.0058616	0.092437	0.0877828	0.0369337	0.00653273	0.0633484	-nan	0.0833333	-nan	-nan	0.115301	0.0740741	-nan	0.0833333	-nan	-nan	0.111205	0.0740741	-nan	0.114762	0.110222	0.0279141	0.00492295	0.0863889	-nan	0.15111	0.109505	-nan	0.146757	0.104938	-nan	0.0260071	0.123902	0.0809634
5	3182237	0.0916874	0.1683	0.0337866	0.243838	0.144788	0.0229819	0.0200331	0.0511405	0.028011	0.0087435	0.0641581	0.0187598	0.0216353	0.0475159	0.0161468	0.0292352	0.0952977	0.0250409	0.156341	0.0554996	0.0195098	0.0655168	0.0136595	0.00583711	0.0772744	0.162856	0.0613827	0.233973	0.118428	0.0492001	0.117007	0.0528546	0.00697753	0.0365023	0.0099003	0.084191	0.0131983	0.0131089	0.0238793	0.133851	0.231483	0.105424	0.316795	0.183331	0.0904047	0.0624258	0.136721	0.0458009	0.207416	0.0996618	0.0408795	0.0348475	0.0181899	0.0663149	0.0103782	0.0231892	0.0363592	0.0501332	0.0221009	0.0456363	0.103776	0.0273048	0.00865998	0.0452827	0.1199	0.0361184
5	3182300	-nan	-nan	-nan	0.0424116	-nan	0.12221	0.0976391	-nan	0.142857	-nan	-nan	-nan	-nan	0.0444933	-nan	0.12	0.094548	-nan	0.142857	-nan	-nan	-nan	0.0321404	-nan	0.12	0.0903292	-nan	0.142857	-nan	-nan	0.0622616	-nan	0.138107	0.0955173	-nan	0.15528	-nan	-nan	0.0285714	0.0578506	0.0354607	0.0507755	0.0852455	0.0540558	0.0712379	0.12	0.0858263	-nan	0.142857	-nan	-nan	0.0196342	0.133037	0.0224594	0.128018	0.148247	0.0857143	0.0393206	0.0996078	0.104175	0.150311	-nan	-nan	0.142857	0.165217	-nan
5	3182319	0.0541474	0.04	0.112533	0.006763	0.04	0.00833589	0.0492231	0.0603294	0.080725	0.19751	0.10144	-nan	-nan	0.0621207	-nan	0.0552559	0.119699	-nan	-nan	0.304348	-nan	-nan	0.0451875	-nan	0.0526316	0.115598	-nan	-nan	0.304348	-nan	0.118235	-nan	0.113573	0.159923	-nan	-nan	0.337474	-nan	0.0416667	0.00998874	0.0393066	0.0604575	0.0915862	0.195824	0.105232	0.0526316	0.11122	-nan	-nan	0.304348	-nan	0.0324245	0.0614307	0.0884695	0.170435	0.102493	0.111111	0.153767	0.0854706	0.147535	-nan	0.304348	-nan	0.327511	-nan	0.329193
5	3182320	0.0571952	0.0416667	0.112654	0.00584007	0.0416667	0.0111343	0.0470568	0.0641276	0.0808504	0.22041	0.101563	-nan	-nan	0.0650154	-nan	0.0588235	0.119699	-nan	-nan	0.333333	-nan	-nan	0.0451875	-nan	0.0588235	0.115598	-nan	-nan	0.333333	-nan	0.118235	-nan	0.114187	0.159923	-nan	-nan	0.361823	-nan	0.0416667	0.01355	0.0393066	0.0641276	0.0915862	0.222425	0.105232	0.0588235	0.11122	-nan	-nan	0.333333	-nan	0.0258905	0.0657439	0.0944272	0.183166	0.103114	0.111111	0.153767	0.106012	0.147535	-nan	0.333333	-nan	0.355532	-nan	0.353846
5	3182324	0.0615947	0.0606554	0.0310206	0.0250607	0.0198636	0.0611742	0.0808313	0.04467	0.0336996	0.0224977	0.0350632	0.212261	0.0915323	0.141705	0.0388328	0.000452489	0.0149212	0.156831	0.0356892	0.02517	0.0790053	0.0632899	0.0147458	0.103854	0.212538	0.228892	0.0236824	0.140417	0.12245	0.0806127	0.0378119	0.0516589	0.0919502	0.0910446	0.0324489	0.0694641	0.0379676	0.00742789	0.0559315	0.142056	0.154918	0.0146809	0.0879249	0.0722476	0.0491679	0.0392756	0.0475775	0.0791487	0.0325149	0.0249266	0.0471675	0.0153662	0.157172	0.0352742	0.0247478	0.0794383	0.160307	0.0527156	0.0328176	0.0756764	0.107922	0.0733379	0.0455881	0.0270585	0.0652359	0.0350505
5	3182348	0.0453848	0.0707561	0.0710457	0.0092864	0.020831	0.0447997	0.097704	0.0419327	0.0219081	0.0197022	0.0271876	0.20409	0.0107381	0.0593963	0.0193715	0.0039226	0.0217425	0.124173	0.0592423	0.0345142	0.0406129	0.241069	0.0564494	0.134821	0.199294	0.281284	0.0374139	0.0866026	0.113725	0.111141	0.0853448	0.0354597	0.00852745	0.00755657	0.14106	0.0822213	0.040309	0.0448303	0.0256995	0.0590093	0.108864	0.0267893	0.0260195	0.0276406	0.0273079	0.0216002	0.0469773	0.0769954	0.0420881	0.0274761	0.0285895	0.0201764	0.116035	0.0569111	0.0285362	0.035458	0.166257	0.10777	0.0585697	0.0613408	0.0535355	0.0448402	0.038618	0.0311138	0.0406243	0.0104169
5	3182352	0.055676	0.0730683	0.0774458	0.00887671	0.021366	0.0326865	0.12129	0.0449573	0.0232462	0.0202798	0.0278275	0.229665	0.0100167	0.0616801	0.0201319	0.0091834	0.0223645	0.145961	0.0738466	0.0458699	0.0522109	0.257926	0.0675376	0.14594	0.176217	0.328607	0.0374139	0.0866026	0.113725	0.111141	0.0822243	0.0342571	0.0153186	0.0108492	0.156685	0.0900402	0.0494436	0.0541227	0.0219292	0.0376052	0.122609	0.0332343	0.0260347	0.0246734	0.0246055	0.0140805	0.0554483	0.0843584	0.0453586	0.0288546	0.0301379	0.037608	0.100853	0.0459957	0.0230544	0.0297277	0.211933	0.132488	0.0881989	0.0913952	0.0535355	0.0448402	0.038618	0.0311138	0.0406243	0.0104169
5	3182355	0.0513221	0.0621182	0.103594	0.00742235	0.0158847	0.0233132	0.123985	0.0451423	0.0275429	0.0243582	0.0271876	0.203617	0.0177109	0.0554675	0.0223959	0.0158849	0.0248759	0.146715	0.0891328	0.0468385	0.0464133	0.282075	0.0589875	0.113241	0.13406	0.313073	0.0264242	0.0640363	0.104916	0.10168	0.107137	0.059173	0.0388084	0.0080152	0.200101	0.134539	0.0728232	0.070773	0.0115426	0.026771	0.122609	0.0362678	0.0310887	0.0291943	0.0246055	0.0132116	0.0672844	0.0737635	0.0491145	0.028758	0.0240762	0.0520182	0.0830766	0.0442835	0.0192613	0.0195329	0.227402	0.156074	0.0952257	0.0913952	0.042196	0.0526107	0.0485495	0.03826	0.0431049	0.00489583
5	3182374	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.12	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.12	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.12	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.12	-nan	-nan	-nan	-nan	-nan	-nan	0.12	-nan	-nan	-nan	-nan	-nan	0.12	-nan	-nan	-nan	-nan	0.12	-nan	-nan	-nan	0.12	-nan	-nan	0.12	-nan	-nan	0.138462	0.12	-nan
5	3182381	0.0620985	0.0393955	0.0871955	0.0171305	0.0328064	0.0330853	0.0992548	0.0753462	0.0536767	0.0212337	0.0427894	0.174737	0.0170226	0.0363631	0.035932	0.0231958	0.0206687	0.23065	0.171205	0.0605947	0.0278009	0.198086	0.0686261	0.0937076	0.108453	0.213824	0.016019	0.0325753	0.064456	0.115613	0.0464723	0.0309379	0.0180055	0.0060666	0.245603	0.182951	0.0622655	0.0199892	0.0105201	0.0150797	0.0497111	0.109554	0.0838574	0.0224046	0.0184708	0.00830972	0.0353041	0.120178	0.0905266	0.0180468	0.00670711	0.0286079	0.145665	0.102092	0.0200486	0.00741194	0.262181	0.201775	0.076008	0.0280303	0.0336003	0.0871847	0.149623	0.0532834	0.104715	0.0197631
5	3182486	0.0588235	0.0588235	0.0365389	0.0588235	0.0698962	0.0588235	0.0221663	0.0657439	0.112687	0.0641266	0.0588235	-nan	0.13219	-nan	-nan	-nan	0.112111	-nan	-nan	-nan	-nan	0.130435	-nan	-nan	-nan	0.107974	-nan	-nan	-nan	-nan	0.130435	0.130435	0.132975	0.0133882	0.130435	0.165774	0.137039	0.130435	-nan	-nan	0.104684	-nan	-nan	-nan	-nan	-nan	0.107542	-nan	-nan	-nan	-nan	0.112914	-nan	-nan	-nan	-nan	0.103448	0.159603	0.117072	0.108342	-nan	-nan	-nan	-nan	-nan	-nan
5	3182655	-nan	-nan	-nan	0.1764	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.173579	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.169728	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.171908	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.166667	0.174327	0.166667	0.166667	0.205561	0.178197	0.170071	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3182673	-nan	-nan	0.0758556	0.13522	0.210337	-nan	0.0835397	-nan	-nan	-nan	0.131673	-nan	0.0685501	0.132258	0.207632	-nan	0.0804003	-nan	-nan	-nan	0.128699	0.0666667	0.128215	0.20394	-nan	0.0761156	-nan	-nan	-nan	0.125	0.0400237	0.0822186	0.0693931	0.00624945	0.0755556	0.104597	0.0737553	0.0375686	0.0160804	0.133043	0.0328549	0.125	0.165839	0.137107	0.0020424	0.208349	0.0713184	0.2	0.238297	0.21206	0.0183399	0.0812325	-nan	-nan	-nan	0.129487	0.0761662	0.115989	0.0855392	0.0343905	-nan	-nan	0.125	-nan	0.162418	0.133568
5	3182834	-nan	-nan	-nan	-nan	0.136511	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.155214	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.124335	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.13783	-nan	-nan	-nan	-nan	-nan	-nan	0.121106	-nan	-nan	-nan	-nan	-nan	-nan	0.140349	0.157607	0.241846	0.162126	0.133266	0.162102	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3182994	0.0594795	0.0157174	0.00863725	0.0247311	0.0331025	0.013203	0.0114868	0.109579	0.271255	0.0208006	0.184066	0.027629	0.0970837	0.101685	0.120619	0.027858	0.0734948	0.0685401	0.421718	0.117745	0.350313	0.0308857	0.0355418	0.0480332	0.0115647	0.0159303	0.0857188	0.324582	0.0430815	0.237961	0.0141972	0.0186933	0.0339063	0.0102449	0.141607	0.238603	0.0113702	0.142857	0.00412683	0.0526958	0.011394	0.156283	0.250958	0.0129464	0.154895	0.065696	0.0173157	0.171733	0.245369	0.0153426	0.148589	0.0280795	0.0750592	0.324228	0.0557421	0.241472	0.120499	0.269463	0.0173416	0.175773	0.36628	0.171146	0.33797	0.22457	-nan	0.13369
5	3183024	0.0350434	0.0152033	0.0243676	0.00913941	0.0159979	0.0252932	0.0190002	0.105994	0.274742	0.0144548	0.210526	0.0151645	0.0232179	0.049656	0.0636457	0.0082066	0.0491351	0.044132	0.338788	0.0638618	0.277778	0.0189579	0.0195079	0.0314055	0.00696637	0.0212256	0.0695185	0.306979	0.032513	0.23982	0.0263391	0.0358999	0.0294816	0.0221449	0.074978	0.259441	0.0318496	0.189474	0.00822895	0.0404944	0.00839295	0.120746	0.260081	0.0126584	0.188378	0.0545093	0.0146039	0.136356	0.262606	0.0189729	0.191148	0.044042	0.0537381	0.342105	0.0535121	0.282051	0.121706	0.244435	0.0128246	0.171215	0.396457	0.149048	0.33797	0.226898	-nan	0.160282
5	3183077	-nan	-nan	0.115933	0.189269	0.0778162	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.112905	0.211143	0.102698	-nan	-nan	-nan	-nan	-nan	-nan	0.111111	0.176647	0.0634594	-nan	-nan	-nan	-nan	-nan	-nan	0.0438088	0.0354292	0.113708	0.111111	0.122085	0.241987	0.159869	0.153439	0.0536574	0.194969	0.176471	0.222222	0.332671	0.260377	0.253064	0.0842994	0.0620802	0.114187	0.240932	0.1587	0.150381	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3183110	-nan	0.0849965	0.171187	-nan	0.0834273	-nan	-nan	-nan	-nan	0.125	-nan	0.121399	0.168348	-nan	0.104176	-nan	-nan	-nan	-nan	0.125	-nan	0.0704126	0.0983906	0.0136754	0.10869	0.0897213	0.136921	0.17417	0.0438505	0.137277	0.166667	0.0659417	0.169101	0.166667	0.166667	0.200533	0.0256994	0.166667	0.0773268	-nan	-nan	-nan	-nan	0.125	-nan	0.0912175	0.0714286	0.115646	0.157981	0.038011	0.120365	-nan	-nan	-nan	0.125	-nan	-nan	-nan	0.125	-nan	-nan	0.125	-nan	0.154135	-nan	0.125
5	3183116	-nan	-nan	-nan	0.0877047	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.103784	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0803144	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.209735	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0769231	0.0908198	0.0769231	0.116371	0.157613	0.108793	0.11998	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3183235	-nan	-nan	-nan	-nan	0.0767125	-nan	-nan	-nan	0.166903	-nan	-nan	-nan	-nan	-nan	0.0588442	-nan	-nan	-nan	0.15368	-nan	-nan	-nan	-nan	0.0523101	-nan	-nan	-nan	0.15	-nan	-nan	-nan	0.0805176	-nan	-nan	-nan	0.174838	-nan	-nan	0.0509724	-nan	-nan	-nan	0.15368	-nan	-nan	0.0743882	0.047619	0.0547798	0.0648418	0.0619765	0.073752	-nan	-nan	0.166903	-nan	-nan	-nan	0.15	-nan	-nan	0.158134	-nan	-nan	0.15	0.170606	-nan
5	3183256	0.0100157	0.0518431	0.0703125	0.0625	0.0625	0.00626684	0.11681	0.0151445	0.0358501	0.019899	0.073922	0.0326296	0.0937669	0.0731707	0.0731707	0.0063716	0.0908378	0.0103604	0.0261172	0.0224797	0.0638721	0.175731	0.147325	0.147325	0.0548682	0.0352606	0.0291769	0.0348749	0.0723069	0.028342	-nan	-nan	0.0692521	0.267245	0.107503	0.126991	0.0677037	0.201771	-nan	0.0526316	0.244287	0.0883487	0.0992765	0.038107	0.2	0.0526316	0.243336	0.0872019	0.0992765	0.038107	0.2	0.125604	0.0157008	0.0361364	0.0142924	0.0882052	0.0745989	0.0864759	0.163992	0.0188773	0.0334389	0.0397008	0.0493022	0.0408459	0.0687534	0.126929
5	3183305	0.0416667	0.0416667	0.0838199	0.115316	0.193574	0.0433304	0.0416667	0.0471117	0.0755981	0.0155216	0.0296038	-nan	0.174084	0.217075	0.299668	-nan	-nan	-nan	-nan	0.0700855	0.103804	0.172414	0.213427	0.293818	-nan	-nan	-nan	-nan	0.0666667	0.1	0.014878	0.0482309	0.174831	0.172414	0.172414	0.206047	0.0593789	0.0240261	0.0213015	0.217783	0.210526	0.212157	0.247374	0.0831958	0.038966	0.309734	0.301241	0.305211	0.326221	0.138017	0.0982044	-nan	-nan	-nan	0.0826211	0.104615	-nan	-nan	0.0810256	0.1	-nan	0.0862471	0.1	0.100315	0.138487	0.0206558
5	3183312	0.0344828	0.0344828	0.0537581	0.10472	0.141813	0.0381821	0.0381821	0.0381821	0.0686685	0.0154862	0.0392655	-nan	-nan	0.188605	0.226848	-nan	-nan	-nan	-nan	0.0667806	0.103804	-nan	0.184824	0.223246	-nan	-nan	-nan	-nan	0.0667806	0.1	0.198946	0.246223	-nan	-nan	-nan	-nan	0.0920027	0.108744	0.0111592	0.189339	0.181818	0.181818	0.220005	0.0644491	0.0279556	0.236053	0.227996	0.227996	0.257885	0.0857832	0.0550085	-nan	-nan	-nan	0.0770563	0.104615	-nan	-nan	0.0770563	0.1	-nan	0.0770563	0.1	0.0992091	0.138487	0.0215834
5	3183370	0.0962235	0.0540287	0.0868506	0.0759916	0.0714286	0.0854978	0.121927	0.0888168	0.0250996	0.0734545	0.0365419	0.0108169	0.264932	0.256191	0.253731	0.26451	0.0105387	0.0102849	0.0739635	0.257902	0.0285016	0.204337	0.192757	0.189189	0.205486	0.0217932	0.0111275	0.044506	0.197459	0.00910967	-nan	-nan	-nan	0.285945	0.243484	0.129471	-nan	0.160198	-nan	-nan	0.277593	0.232986	0.119119	-nan	0.153846	-nan	0.276684	0.232021	0.111111	-nan	0.153846	0.286976	0.244576	0.128182	-nan	0.161411	0.00530974	0.0958344	0.287589	0.0334705	0.0708466	0.243598	0.0183537	0.111416	0.0364861	0.162131
5	3183429	0.00739371	0.00610226	0.0201223	0.00653438	0.0130568	0.00449155	0.0240308	0.0113463	0.0189227	0.0126742	0.0067748	0.00948824	0.00889503	0.0085725	0.00530745	0.00371935	0.0401777	0.0188399	0.0206043	0.0273702	0.00695973	0.0266514	0.00354377	0.0109559	0.0100892	0.0180132	0.00834109	0.0228892	0.0115616	0.00666819	0.0206343	0.0119206	0.00939467	0.0611018	0.0321943	0.0316092	0.0544132	0.0127726	0.00614738	0.0080389	0.0205115	0.00667105	0.023164	0.0190896	0.00539597	0.00898013	0.0376717	0.0154635	0.0254509	0.0334964	0.00819461	0.0330832	0.0137677	0.0212731	0.025622	0.0036725	0.0100964	0.0458071	0.0163	0.0258164	0.0308569	0.0187203	0.00840332	0.0298649	0.0240765	0.0253015
5	3183705	0.123877	0.00774628	0.00405713	0.0107697	0.107692	0.0107373	0.0158371	0.0165108	0.144204	0.0149147	0.0312894	0.0935277	0.115195	0.167724	0.36	0.175759	0.0979263	0.0755405	0.387254	0.0812451	0.0745389	0.0031666	0.0154948	0.134328	0.0242999	0.00954392	0.00523479	0.177659	0.0116322	0.0198636	0.00922593	0.114286	0.0148103	0.0127375	0.0114758	0.156989	0.0140384	0.0266186	0.0801282	0.0101045	0.0212897	0.0260289	0.129985	0.0323433	0.046062	0.0740741	0.136469	0.157623	-nan	0.16177	0.172414	0.025494	0.0388623	0.109101	0.0386406	0.0480032	0.00889444	0.177807	0.0209911	0.0153696	0.203147	0.0141716	0.0198862	0.196078	0.207804	0.0272875
5	3183721	0.157555	0.0163597	0.011231	0.012086	0.0943396	0.00188222	0.0136002	0.0306465	0.128717	0.0238407	0.0292241	0.10405	0.112722	0.20042	0.380952	0.161885	0.110349	0.0831722	0.406484	0.0930118	0.0901595	0.00244722	0.0221206	0.139126	0.0157656	0.00590925	0.00610463	0.184125	0.010543	0.0157473	0.0192534	0.129032	0.0103837	0.0063223	0.0102217	0.17171	0.0113884	0.017328	0.0718183	0.00978003	0.0209403	0.0367108	0.123567	0.0392787	0.0447559	0.0909091	0.132182	0.167369	-nan	0.163178	0.16129	0.0128467	0.0306734	0.12865	0.0260527	0.0300698	0.00807084	0.176891	0.0170518	0.0159108	0.214778	0.0126214	0.0188309	0.198747	0.197156	0.0240464
5	3183731	0.126407	0.26087	0.178361	0.26087	0.0866162	0.0896969	0.26087	0.175309	0.0289862	0.144896	0.274763	0.0545455	0.0102102	0.0545455	0.0136631	0.00603836	0.0545455	0.0119213	0.0898561	0.0114552	0.0723172	0.0294118	-nan	0.089254	0.08	-nan	0.0375902	0.2	0.0514559	-nan	0.0294118	0.0317557	0.0258742	0.0330952	0.00562296	0.130559	0.0133584	0.0534511	0.0858956	0.08	-nan	0.0340413	0.2	0.054284	-nan	0.00847872	0.0856982	0.0244231	0.0631261	0.0247846	0.109723	0.08	0.0262524	0.0615604	0.0186952	0.0948988	0.0346579	0.2	0.0607066	-nan	0.128461	0.0172454	0.0601387	0.103184	0.209153	0.0804812
5	3183777	-nan	-nan	-nan	-nan	-nan	0.0792411	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0769231	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0769231	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0769231	-nan	-nan	-nan	-nan	-nan	-nan	0.0769231	-nan	-nan	-nan	-nan	-nan	0.0769231	-nan	-nan	-nan	-nan	-nan	0.0769231	0.0769231	0.111842	0.08125	0.0769231	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3183802	-nan	-nan	-nan	-nan	-nan	0.0966139	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0943396	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0943396	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0943396	-nan	-nan	-nan	-nan	-nan	-nan	0.0943396	-nan	-nan	-nan	-nan	-nan	0.0943396	-nan	-nan	-nan	-nan	-nan	0.0943396	0.0943396	0.1286	0.0985849	0.0943396	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
5	3183930	0.0561798	0.00881021	0.0561798	0.0561798	0.0561798	0.0127313	0.068915	0.0667696	0.0430564	0.066067	0.00841202	0.0381892	-nan	-nan	-nan	0.0958904	-nan	-nan	0.135135	-nan	0.0411075	0.0362444	0.0337079	0.0337079	0.031064	0.0462956	0.0440981	0.0687796	0.0510655	0.00136203	-nan	-nan	0.0958904	-nan	-nan	0.135135	-nan	0.0391686	-nan	0.0958904	-nan	-nan	0.135135	-nan	0.037037	0.0958904	-nan	-nan	0.135135	-nan	0.037037	0.104684	0.102621	0.0234105	0.1042	0.0267703	-nan	0.144591	-nan	0.0475656	0.14262	-nan	0.0453711	0.140098	0.0639291	0.0519383
5	3183951	0.0471182	-nan	0.145366	0.35841	0.180686	0.038565	0.0482912	0.0708405	-nan	0.0588725	0.0324358	0.0425532	0.0501463	0.23211	0.0776881	0.00254376	0.0127658	0.0112514	0.0851567	0.00569066	0.00853522	0.139535	0.352332	0.172925	0.0361446	0.0405816	0.0633136	-nan	0.057592	0.025	0.0836503	0.00743227	0.0618933	0.0703865	0.0395175	0.179482	0.0406966	0.0801639	0.0569254	0.249687	0.252346	0.200386	0.384022	0.207283	0.27639	0.0908544	0.0923726	0.0563887	0.213393	0.0629953	0.109524	0.0110311	0.0132495	0.0755116	0.00909543	0.00478436	0.0102165	0.0819881	0.0202944	0.00933251	0.103739	0.0134395	0.0176775	0.094466	0.0685361	0.0186523
